"fed_2012","cog2","LIBELLE","age","sex","licences","value.pop","ratio","lib_federation","id"
202,"44109","NANTES","20_29","f",1,31181,0.0320708123536769,"Fédération Nationale aéronautique",929
202,"44109","NANTES","30_44","f",4,27534,0.145274932810344,"Fédération Nationale aéronautique",930
203,"44109","NANTES","15_19","all",0,21451,0,"Fédération Française d'aérostation",931
203,"44109","NANTES","45_59","h",2,22614,0.0884407888918369,"Fédération Française d'aérostation",932
203,"44109","NANTES","30_44","h",0,29334,0,"Fédération Française d'aérostation",933
203,"44109","NANTES","20_29","h",1,30378,0.032918559483837,"Fédération Française d'aérostation",934
203,"44109","NANTES","all","h",4,134799,0.0296738106365774,"Fédération Française d'aérostation",935
203,"44109","NANTES","5_9","all",0,14424,0,"Fédération Française d'aérostation",936
203,"44109","NANTES","60_74","all",1,29235,0.0342055755088079,"Fédération Française d'aérostation",937
203,"44109","NANTES","20_29","all",1,61559,0.0162445783719684,"Fédération Française d'aérostation",938
203,"44109","NANTES","10_14","all",0,13768,0,"Fédération Française d'aérostation",939
203,"44109","NANTES","0_4","h",0,8470,0,"Fédération Française d'aérostation",940
203,"44109","NANTES","0_4","all",0,16471,0,"Fédération Française d'aérostation",941
203,"44109","NANTES","15_19","f",0,11317,0,"Fédération Française d'aérostation",942
203,"44109","NANTES","60_74","h",1,12316,0.0811951932445599,"Fédération Française d'aérostation",943
203,"44109","NANTES","10_14","h",0,6932,0,"Fédération Française d'aérostation",944
203,"44109","NANTES","75_99","h",0,7393,0,"Fédération Française d'aérostation",945
203,"44109","NANTES","all","all",5,284959,0.0175463838657491,"Fédération Française d'aérostation",946
203,"44109","NANTES","15_19","h",0,10134,0,"Fédération Française d'aérostation",947
203,"44109","NANTES","20_29","f",0,31181,0,"Fédération Française d'aérostation",948
203,"44109","NANTES","10_14","f",0,6837,0,"Fédération Française d'aérostation",949
203,"44109","NANTES","75_99","all",0,22648,0,"Fédération Française d'aérostation",950
203,"44109","NANTES","45_59","all",2,48534,0.0412082251617423,"Fédération Française d'aérostation",951
203,"44109","NANTES","0_4","f",0,8001,0,"Fédération Française d'aérostation",952
203,"44109","NANTES","5_9","h",0,7228,0,"Fédération Française d'aérostation",953
203,"44109","NANTES","75_99","f",0,15255,0,"Fédération Française d'aérostation",954
203,"44109","NANTES","60_74","f",0,16920,0,"Fédération Française d'aérostation",955
203,"44109","NANTES","30_44","f",1,27534,0.0363187332025859,"Fédération Française d'aérostation",956
203,"44109","NANTES","30_44","all",1,56868,0.0175845818386439,"Fédération Française d'aérostation",957
203,"44109","NANTES","5_9","f",0,7196,0,"Fédération Française d'aérostation",958
203,"44109","NANTES","45_59","f",0,25920,0,"Fédération Française d'aérostation",959
203,"44109","NANTES","all","f",1,150160,0.0066595631326585,"Fédération Française d'aérostation",960
204,"44109","NANTES","15_19","all",7,21451,0.326325113048343,"Fédération Française d'aïkido, aïkibudo et affinitaires",961
204,"44109","NANTES","30_44","h",39,29334,1.32951523829004,"Fédération Française d'aïkido, aïkibudo et affinitaires",962
204,"44109","NANTES","60_74","h",4,12316,0.32478077297824,"Fédération Française d'aïkido, aïkibudo et affinitaires",963
204,"44109","NANTES","5_9","all",1,14424,0.0693288962839712,"Fédération Française d'aïkido, aïkibudo et affinitaires",964
204,"44109","NANTES","45_59","h",20,22614,0.884407888918369,"Fédération Française d'aïkido, aïkibudo et affinitaires",965
204,"44109","NANTES","all","h",94,134799,0.697334549959569,"Fédération Française d'aïkido, aïkibudo et affinitaires",966
204,"44109","NANTES","10_14","all",8,13768,0.581057524694945,"Fédération Française d'aïkido, aïkibudo et affinitaires",967
204,"44109","NANTES","10_14","h",5,6932,0.721292556260819,"Fédération Française d'aïkido, aïkibudo et affinitaires",968
204,"44109","NANTES","15_19","f",1,11317,0.0883626402756914,"Fédération Française d'aïkido, aïkibudo et affinitaires",969
204,"44109","NANTES","45_59","all",30,48534,0.618123377426134,"Fédération Française d'aïkido, aïkibudo et affinitaires",970
204,"44109","NANTES","0_4","h",0,8470,0,"Fédération Française d'aïkido, aïkibudo et affinitaires",971
204,"44109","NANTES","5_9","h",1,7228,0.138350857775318,"Fédération Française d'aïkido, aïkibudo et affinitaires",972
204,"44109","NANTES","0_4","all",0,16471,0,"Fédération Française d'aïkido, aïkibudo et affinitaires",973
204,"44109","NANTES","20_29","h",18,30378,0.592534070709066,"Fédération Française d'aïkido, aïkibudo et affinitaires",974
204,"44109","NANTES","20_29","f",12,31181,0.384849748244123,"Fédération Française d'aïkido, aïkibudo et affinitaires",975
204,"44109","NANTES","15_19","h",6,10134,0.59206631142688,"Fédération Française d'aïkido, aïkibudo et affinitaires",976
204,"44109","NANTES","75_99","h",0,7393,0,"Fédération Française d'aïkido, aïkibudo et affinitaires",977
204,"44109","NANTES","20_29","all",30,61559,0.487337351159051,"Fédération Française d'aïkido, aïkibudo et affinitaires",978
204,"44109","NANTES","0_4","f",0,8001,0,"Fédération Française d'aïkido, aïkibudo et affinitaires",979
204,"44109","NANTES","all","all",133,284959,0.466733810828926,"Fédération Française d'aïkido, aïkibudo et affinitaires",980
204,"44109","NANTES","5_9","f",0,7196,0,"Fédération Française d'aïkido, aïkibudo et affinitaires",981
204,"44109","NANTES","60_74","f",0,16920,0,"Fédération Française d'aïkido, aïkibudo et affinitaires",982
204,"44109","NANTES","60_74","all",4,29235,0.136822302035232,"Fédération Française d'aïkido, aïkibudo et affinitaires",983
204,"44109","NANTES","30_44","f",13,27534,0.472143531633617,"Fédération Française d'aïkido, aïkibudo et affinitaires",984
204,"44109","NANTES","30_44","all",52,56868,0.914398255609482,"Fédération Française d'aïkido, aïkibudo et affinitaires",985
204,"44109","NANTES","75_99","all",0,22648,0,"Fédération Française d'aïkido, aïkibudo et affinitaires",986
204,"44109","NANTES","75_99","f",0,15255,0,"Fédération Française d'aïkido, aïkibudo et affinitaires",987
204,"44109","NANTES","45_59","f",10,25920,0.385802469135802,"Fédération Française d'aïkido, aïkibudo et affinitaires",988
204,"44109","NANTES","10_14","f",3,6837,0.438788942518649,"Fédération Française d'aïkido, aïkibudo et affinitaires",989
204,"44109","NANTES","all","f",39,150160,0.259722962173681,"Fédération Française d'aïkido, aïkibudo et affinitaires",990
205,"44109","NANTES","30_44","h",26,29334,0.886343492193359,"Fédération Française d'aïkido et de budo",991
205,"44109","NANTES","60_74","h",7,12316,0.568366352711919,"Fédération Française d'aïkido et de budo",992
205,"44109","NANTES","all","h",79,134799,0.586057760072404,"Fédération Française d'aïkido et de budo",993
205,"44109","NANTES","15_19","all",6,21451,0.279707239755722,"Fédération Française d'aïkido et de budo",994
205,"44109","NANTES","45_59","h",24,22614,1.06128946670204,"Fédération Française d'aïkido et de budo",995
205,"44109","NANTES","10_14","h",4,6932,0.577034045008656,"Fédération Française d'aïkido et de budo",996
205,"44109","NANTES","45_59","all",29,48534,0.597519264845263,"Fédération Française d'aïkido et de budo",997
205,"44109","NANTES","45_59","f",4,25920,0.154320987654321,"Fédération Française d'aïkido et de budo",998
205,"44109","NANTES","10_14","all",5,13768,0.36316095293434,"Fédération Française d'aïkido et de budo",999
205,"44109","NANTES","all","all",95,284959,0.333381293449233,"Fédération Française d'aïkido et de budo",1000
205,"44109","NANTES","5_9","all",2,14424,0.138657792567942,"Fédération Française d'aïkido et de budo",1001
205,"44109","NANTES","20_29","f",3,31181,0.0962124370610308,"Fédération Française d'aïkido et de budo",1002
205,"44109","NANTES","20_29","h",11,30378,0.362104154322207,"Fédération Française d'aïkido et de budo",1003
205,"44109","NANTES","15_19","h",4,10134,0.394710874284587,"Fédération Française d'aïkido et de budo",1004
205,"44109","NANTES","20_29","all",14,61559,0.227424097207557,"Fédération Française d'aïkido et de budo",1005
205,"44109","NANTES","15_19","f",2,11317,0.176725280551383,"Fédération Française d'aïkido et de budo",1006
205,"44109","NANTES","0_4","f",0,8001,0,"Fédération Française d'aïkido et de budo",1007
205,"44109","NANTES","5_9","h",2,7228,0.276701715550636,"Fédération Française d'aïkido et de budo",1008
205,"44109","NANTES","75_99","f",0,15255,0,"Fédération Française d'aïkido et de budo",1009
205,"44109","NANTES","60_74","f",0,16920,0,"Fédération Française d'aïkido et de budo",1010
205,"44109","NANTES","60_74","all",7,29235,0.239439028561656,"Fédération Française d'aïkido et de budo",1011
205,"44109","NANTES","30_44","f",5,27534,0.181593666012929,"Fédération Française d'aïkido et de budo",1012
205,"44109","NANTES","30_44","all",32,56868,0.562706618836604,"Fédération Française d'aïkido et de budo",1013
205,"44109","NANTES","0_4","h",0,8470,0,"Fédération Française d'aïkido et de budo",1014
205,"44109","NANTES","75_99","h",0,7393,0,"Fédération Française d'aïkido et de budo",1015
205,"44109","NANTES","75_99","all",0,22648,0,"Fédération Française d'aïkido et de budo",1016
205,"44109","NANTES","10_14","f",1,6837,0.14626298083955,"Fédération Française d'aïkido et de budo",1017
205,"44109","NANTES","5_9","f",0,7196,0,"Fédération Française d'aïkido et de budo",1018
205,"44109","NANTES","0_4","all",0,16471,0,"Fédération Française d'aïkido et de budo",1019
205,"44109","NANTES","all","f",16,150160,0.106553010122536,"Fédération Française d'aïkido et de budo",1020
206,"44109","NANTES","5_9","h",2,7228,0.276701715550636,"Fédération Française du sport automobile",1021
206,"44109","NANTES","60_74","h",5,12316,0.4059759662228,"Fédération Française du sport automobile",1022
206,"44109","NANTES","45_59","all",21,48534,0.432686364198294,"Fédération Française du sport automobile",1023
206,"44109","NANTES","75_99","h",1,7393,0.135263086703639,"Fédération Française du sport automobile",1024
206,"44109","NANTES","0_4","h",0,8470,0,"Fédération Française du sport automobile",1025
206,"44109","NANTES","20_29","all",9,61559,0.146201205347715,"Fédération Française du sport automobile",1026
206,"44109","NANTES","45_59","h",20,22614,0.884407888918369,"Fédération Française du sport automobile",1027
206,"44109","NANTES","60_74","all",7,29235,0.239439028561656,"Fédération Française du sport automobile",1028
206,"44109","NANTES","20_29","f",1,31181,0.0320708123536769,"Fédération Française du sport automobile",1029
206,"44109","NANTES","30_44","all",12,56868,0.211014982063727,"Fédération Française du sport automobile",1030
206,"44109","NANTES","5_9","f",0,7196,0,"Fédération Française du sport automobile",1031
206,"44109","NANTES","30_44","h",12,29334,0.40908161178155,"Fédération Française du sport automobile",1032
206,"44109","NANTES","30_44","f",0,27534,0,"Fédération Française du sport automobile",1033
206,"44109","NANTES","10_14","all",1,13768,0.0726321905868681,"Fédération Française du sport automobile",1034
206,"44109","NANTES","5_9","all",2,14424,0.138657792567942,"Fédération Française du sport automobile",1035
206,"44109","NANTES","20_29","h",8,30378,0.263348475870696,"Fédération Française du sport automobile",1036
206,"44109","NANTES","60_74","f",2,16920,0.118203309692671,"Fédération Française du sport automobile",1037
206,"44109","NANTES","75_99","f",0,15255,0,"Fédération Française du sport automobile",1038
206,"44109","NANTES","15_19","h",2,10134,0.197355437142293,"Fédération Française du sport automobile",1039
206,"44109","NANTES","10_14","f",0,6837,0,"Fédération Française du sport automobile",1040
206,"44109","NANTES","all","all",55,284959,0.19301022252324,"Fédération Française du sport automobile",1041
206,"44109","NANTES","0_4","all",0,16471,0,"Fédération Française du sport automobile",1042
206,"44109","NANTES","15_19","all",2,21451,0.0932357465852408,"Fédération Française du sport automobile",1043
206,"44109","NANTES","all","h",51,134799,0.378341085616362,"Fédération Française du sport automobile",1044
206,"44109","NANTES","10_14","h",1,6932,0.144258511252164,"Fédération Française du sport automobile",1045
206,"44109","NANTES","75_99","all",1,22648,0.0441540091840339,"Fédération Française du sport automobile",1046
206,"44109","NANTES","45_59","f",1,25920,0.0385802469135802,"Fédération Française du sport automobile",1047
206,"44109","NANTES","0_4","f",0,8001,0,"Fédération Française du sport automobile",1048
206,"44109","NANTES","15_19","f",0,11317,0,"Fédération Française du sport automobile",1049
206,"44109","NANTES","all","f",4,150160,0.026638252530634,"Fédération Française du sport automobile",1050
209,"44109","NANTES","75_99","h",0,7393,0,"Fédération Française de ball-trap",1051
209,"44109","NANTES","60_74","f",0,16920,0,"Fédération Française de ball-trap",1052
209,"44109","NANTES","20_29","f",0,31181,0,"Fédération Française de ball-trap",1053
209,"44109","NANTES","60_74","h",1,12316,0.0811951932445599,"Fédération Française de ball-trap",1054
209,"44109","NANTES","all","all",4,284959,0.0140371070925993,"Fédération Française de ball-trap",1055
209,"44109","NANTES","20_29","all",0,61559,0,"Fédération Française de ball-trap",1056
209,"44109","NANTES","30_44","all",3,56868,0.0527537455159316,"Fédération Française de ball-trap",1057
